year,round,race,surname,forename,lap,position,time,milliseconds
2018,1,"Australian Grand Prix","Leclerc","Charles",13,17,"1:30.265",90265
2018,1,"Australian Grand Prix","Leclerc","Charles",14,16,"1:30.949",90949
2018,1,"Australian Grand Prix","Leclerc","Charles",15,16,"1:30.577",90577
2018,1,"Australian Grand Prix","Leclerc","Charles",16,16,"1:30.314",90314
2018,1,"Australian Grand Prix","Leclerc","Charles",17,16,"1:30.529",90529
2018,1,"Australian Grand Prix","Leclerc","Charles",18,16,"1:30.107",90107
2018,1,"Australian Grand Prix","Leclerc","Charles",19,16,"1:30.386",90386
2018,1,"Australian Grand Prix","Leclerc","Charles",20,17,"1:48.767",108767
2018,1,"Australian Grand Prix","Leclerc","Charles",21,17,"1:34.359",94359
2018,1,"Australian Grand Prix","Leclerc","Charles",22,16,"1:33.591",93591
2018,1,"Australian Grand Prix","Leclerc","Charles",23,15,"1:29.968",89968
2018,1,"Australian Grand Prix","Leclerc","Charles",24,15,"1:29.323",89323
2018,1,"Australian Grand Prix","Leclerc","Charles",25,14,"1:51.623",111623
2018,1,"Australian Grand Prix","Leclerc","Charles",26,14,"2:03.322",123322
2018,1,"Australian Grand Prix","Leclerc","Charles",27,14,"2:19.646",139646
2018,1,"Australian Grand Prix","Leclerc","Charles",28,14,"2:09.670",129670
2018,1,"Australian Grand Prix","Leclerc","Charles",29,14,"1:35.511",95511
2018,1,"Australian Grand Prix","Leclerc","Charles",30,14,"1:32.591",92591
2018,1,"Australian Grand Prix","Leclerc","Charles",31,14,"1:42.931",102931
2018,1,"Australian Grand Prix","Leclerc","Charles",32,13,"1:32.471",92471
2018,1,"Australian Grand Prix","Leclerc","Charles",33,13,"1:30.999",90999
2018,1,"Australian Grand Prix","Leclerc","Charles",34,13,"1:30.101",90101
2018,1,"Australian Grand Prix","Leclerc","Charles",35,13,"1:29.902",89902
2018,1,"Australian Grand Prix","Leclerc","Charles",36,13,"1:29.899",89899
2018,1,"Australian Grand Prix","Leclerc","Charles",37,13,"1:29.947",89947
2018,1,"Australian Grand Prix","Leclerc","Charles",38,13,"1:29.508",89508
2018,1,"Australian Grand Prix","Leclerc","Charles",39,13,"1:29.481",89481
2018,1,"Australian Grand Prix","Leclerc","Charles",40,13,"1:30.176",90176
2018,1,"Australian Grand Prix","Leclerc","Charles",41,13,"1:30.081",90081
2018,1,"Australian Grand Prix","Leclerc","Charles",42,13,"1:29.411",89411
2018,1,"Australian Grand Prix","Leclerc","Charles",43,13,"1:29.293",89293
2018,1,"Australian Grand Prix","Leclerc","Charles",44,13,"1:29.575",89575
2018,1,"Australian Grand Prix","Leclerc","Charles",45,13,"1:29.687",89687
2018,1,"Australian Grand Prix","Leclerc","Charles",46,13,"1:29.720",89720
2018,1,"Australian Grand Prix","Leclerc","Charles",47,13,"1:29.168",89168
2018,1,"Australian Grand Prix","Leclerc","Charles",48,13,"1:28.971",88971
2018,1,"Australian Grand Prix","Leclerc","Charles",49,13,"1:29.841",89841
2018,1,"Australian Grand Prix","Leclerc","Charles",50,13,"1:29.907",89907
2018,1,"Australian Grand Prix","Leclerc","Charles",51,13,"1:29.155",89155
2018,1,"Australian Grand Prix","Leclerc","Charles",52,13,"1:29.324",89324
2018,1,"Australian Grand Prix","Leclerc","Charles",53,13,"1:29.607",89607
2018,1,"Australian Grand Prix","Leclerc","Charles",54,13,"1:28.985",88985
2018,1,"Australian Grand Prix","Leclerc","Charles",55,13,"1:29.003",89003
2018,1,"Australian Grand Prix","Leclerc","Charles",56,13,"1:28.759",88759
2018,1,"Australian Grand Prix","Leclerc","Charles",57,13,"1:29.001",89001
2018,1,"Australian Grand Prix","Leclerc","Charles",58,13,"1:29.944",89944
2018,1,"Australian Grand Prix","Magnussen","Kevin",1,4,"1:37.107",97107
2018,1,"Australian Grand Prix","Magnussen","Kevin",2,4,"1:30.830",90830
2018,1,"Australian Grand Prix","Magnussen","Kevin",3,4,"1:31.235",91235
2018,1,"Australian Grand Prix","Magnussen","Kevin",4,4,"1:30.547",90547
2018,1,"Australian Grand Prix","Magnussen","Kevin",5,4,"1:30.518",90518
2018,1,"Australian Grand Prix","Magnussen","Kevin",6,4,"1:30.984",90984
2018,1,"Australian Grand Prix","Magnussen","Kevin",7,4,"1:30.577",90577
2018,1,"Australian Grand Prix","Magnussen","Kevin",8,4,"1:30.252",90252
2018,1,"Australian Grand Prix","Magnussen","Kevin",9,4,"1:30.445",90445
2018,1,"Australian Grand Prix","Magnussen","Kevin",10,4,"1:30.610",90610
2018,1,"Australian Grand Prix","Magnussen","Kevin",11,4,"1:30.500",90500
2018,1,"Australian Grand Prix","Magnussen","Kevin",12,4,"1:30.050",90050
2018,1,"Australian Grand Prix","Magnussen","Kevin",13,4,"1:30.115",90115
2018,1,"Australian Grand Prix","Magnussen","Kevin",14,4,"1:30.118",90118
2018,1,"Australian Grand Prix","Magnussen","Kevin",15,4,"1:30.104",90104
2018,1,"Australian Grand Prix","Magnussen","Kevin",16,4,"1:29.852",89852
2018,1,"Australian Grand Prix","Magnussen","Kevin",17,4,"1:30.446",90446
2018,1,"Australian Grand Prix","Magnussen","Kevin",18,4,"1:30.042",90042
2018,1,"Australian Grand Prix","Magnussen","Kevin",19,4,"1:30.391",90391
2018,1,"Australian Grand Prix","Magnussen","Kevin",20,4,"1:29.820",89820
2018,1,"Australian Grand Prix","Magnussen","Kevin",21,4,"1:29.534",89534
2018,1,"Australian Grand Prix","Magnussen","Kevin",22,9,"1:47.390",107390
2018,1,"Australian Grand Prix","Ocon","Esteban",1,13,"1:42.906",102906
2018,1,"Australian Grand Prix","Ocon","Esteban",2,13,"1:32.955",92955
2018,1,"Australian Grand Prix","Ocon","Esteban",3,13,"1:32.581",92581
2018,1,"Australian Grand Prix","Ocon","Esteban",4,13,"1:31.912",91912
2018,1,"Australian Grand Prix","Ocon","Esteban",5,13,"1:31.337",91337
2018,1,"Australian Grand Prix","Ocon","Esteban",6,13,"1:31.906",91906
2018,1,"Australian Grand Prix","Ocon","Esteban",7,13,"1:31.559",91559
2018,1,"Australian Grand Prix","Ocon","Esteban",8,13,"1:31.556",91556
2018,1,"Australian Grand Prix","Ocon","Esteban",9,14,"1:32.583",92583
2018,1,"Australian Grand Prix","Ocon","Esteban",10,14,"1:31.446",91446
2018,1,"Australian Grand Prix","Ocon","Esteban",11,14,"1:30.968",90968
2018,1,"Australian Grand Prix","Ocon","Esteban",12,14,"1:30.647",90647
2018,1,"Australian Grand Prix","Ocon","Esteban",13,14,"1:30.587",90587
2018,1,"Australian Grand Prix","Ocon","Esteban",14,14,"1:30.520",90520
2018,1,"Australian Grand Prix","Ocon","Esteban",15,14,"1:30.626",90626
2018,1,"Australian Grand Prix","Ocon","Esteban",16,14,"1:30.720",90720
2018,1,"Australian Grand Prix","Ocon","Esteban",17,14,"1:30.619",90619
2018,1,"Australian Grand Prix","Ocon","Esteban",18,14,"1:30.604",90604
2018,1,"Australian Grand Prix","Ocon","Esteban",19,14,"1:30.551",90551
2018,1,"Australian Grand Prix","Ocon","Esteban",20,14,"1:30.231",90231
2018,1,"Australian Grand Prix","Ocon","Esteban",21,14,"1:30.165",90165
2018,1,"Australian Grand Prix","Ocon","Esteban",22,12,"1:30.709",90709
2018,1,"Australian Grand Prix","Ocon","Esteban",23,14,"1:47.849",107849
2018,1,"Australian Grand Prix","Ocon","Esteban",24,14,"1:34.226",94226
2018,1,"Australian Grand Prix","Ocon","Esteban",25,12,"1:45.901",105901
2018,1,"Australian Grand Prix","Ocon","Esteban",26,12,"2:04.185",124185
2018,1,"Australian Grand Prix","Ocon","Esteban",27,12,"2:04.514",124514
2018,1,"Australian Grand Prix","Ocon","Esteban",28,12,"2:01.686",121686
2018,1,"Australian Grand Prix","Ocon","Esteban",29,12,"1:35.860",95860
2018,1,"Australian Grand Prix","Ocon","Esteban",30,12,"1:50.723",110723
2018,1,"Australian Grand Prix","Ocon","Esteban",31,12,"2:03.930",123930
2018,1,"Australian Grand Prix","Ocon","Esteban",32,12,"1:32.448",92448
2018,1,"Australian Grand Prix","Ocon","Esteban",33,12,"1:30.518",90518
2018,1,"Australian Grand Prix","Ocon","Esteban",34,12,"1:30.298",90298
2018,1,"Australian Grand Prix","Ocon","Esteban",35,12,"1:30.032",90032
2018,1,"Australian Grand Prix","Ocon","Esteban",36,12,"1:29.387",89387
2018,1,"Australian Grand Prix","Ocon","Esteban",37,12,"1:29.198",89198
2018,1,"Australian Grand Prix","Ocon","Esteban",38,12,"1:28.747",88747
2018,1,"Australian Grand Prix","Ocon","Esteban",39,12,"1:28.848",88848
2018,1,"Australian Grand Prix","Ocon","Esteban",40,12,"1:28.600",88600
2018,1,"Australian Grand Prix","Ocon","Esteban",41,12,"1:28.661",88661
2018,1,"Australian Grand Prix","Ocon","Esteban",42,12,"1:28.582",88582
2018,1,"Australian Grand Prix","Ocon","Esteban",43,12,"1:28.534",88534
2018,1,"Australian Grand Prix","Ocon","Esteban",44,12,"1:28.816",88816
2018,1,"Australian Grand Prix","Ocon","Esteban",45,12,"1:28.616",88616
2018,1,"Australian Grand Prix","Ocon","Esteban",46,12,"1:29.304",89304
2018,1,"Australian Grand Prix","Ocon","Esteban",47,12,"1:28.926",88926
2018,1,"Australian Grand Prix","Ocon","Esteban",48,12,"1:28.626",88626
2018,1,"Australian Grand Prix","Ocon","Esteban",49,12,"1:28.664",88664
2018,1,"Australian Grand Prix","Ocon","Esteban",50,12,"1:28.407",88407
2018,1,"Australian Grand Prix","Ocon","Esteban",51,12,"1:28.412",88412
2018,1,"Australian Grand Prix","Ocon","Esteban",52,12,"1:28.572",88572
2018,1,"Australian Grand Prix","Ocon","Esteban",53,12,"1:28.120",88120
2018,1,"Australian Grand Prix","Ocon","Esteban",54,12,"1:28.534",88534
2018,1,"Australian Grand Prix","Ocon","Esteban",55,12,"1:28.232",88232
2018,1,"Australian Grand Prix","Ocon","Esteban",56,12,"1:27.969",87969
2018,1,"Australian Grand Prix","Ocon","Esteban",57,12,"1:27.600",87600
2018,1,"Australian Grand Prix","Ocon","Esteban",58,12,"1:34.348",94348
2018,1,"Australian Grand Prix","Pérez","Sergio",1,12,"1:42.341",102341
2018,1,"Australian Grand Prix","Pérez","Sergio",2,12,"1:32.896",92896
2018,1,"Australian Grand Prix","Pérez","Sergio",3,12,"1:32.004",92004
2018,1,"Australian Grand Prix","Pérez","Sergio",4,12,"1:31.372",91372
2018,1,"Australian Grand Prix","Pérez","Sergio",5,12,"1:31.160",91160
2018,1,"Australian Grand Prix","Pérez","Sergio",6,12,"1:31.558",91558
2018,1,"Australian Grand Prix","Pérez","Sergio",7,12,"1:31.838",91838
2018,1,"Australian Grand Prix","Pérez","Sergio",8,12,"1:30.922",90922
2018,1,"Australian Grand Prix","Pérez","Sergio",9,12,"1:30.859",90859
2018,1,"Australian Grand Prix","Pérez","Sergio",10,12,"1:30.922",90922
2018,1,"Australian Grand Prix","Pérez","Sergio",11,12,"1:30.419",90419
2018,1,"Australian Grand Prix","Pérez","Sergio",12,12,"1:30.876",90876
2018,1,"Australian Grand Prix","Pérez","Sergio",13,12,"1:30.560",90560
2018,1,"Australian Grand Prix","Pérez","Sergio",14,12,"1:30.553",90553
2018,1,"Australian Grand Prix","Pérez","Sergio",15,12,"1:30.511",90511
2018,1,"Australian Grand Prix","Pérez","Sergio",16,12,"1:30.412",90412
2018,1,"Australian Grand Prix","Pérez","Sergio",17,12,"1:30.380",90380
2018,1,"Australian Grand Prix","Pérez","Sergio",18,12,"1:30.280",90280
2018,1,"Australian Grand Prix","Pérez","Sergio",19,12,"1:30.653",90653
2018,1,"Australian Grand Prix","Pérez","Sergio",20,12,"1:30.344",90344
2018,1,"Australian Grand Prix","Pérez","Sergio",21,11,"1:30.665",90665
2018,1,"Australian Grand Prix","Pérez","Sergio",22,10,"1:31.254",91254
2018,1,"Australian Grand Prix","Pérez","Sergio",23,9,"1:30.241",90241
2018,1,"Australian Grand Prix","Pérez","Sergio",24,13,"1:48.875",108875
2018,1,"Australian Grand Prix","Pérez","Sergio",25,11,"1:50.397",110397
2018,1,"Australian Grand Prix","Pérez","Sergio",26,11,"2:03.659",123659
2018,1,"Australian Grand Prix","Pérez","Sergio",27,11,"2:04.224",124224
2018,1,"Australian Grand Prix","Pérez","Sergio",28,11,"2:01.772",121772
2018,1,"Australian Grand Prix","Pérez","Sergio",29,11,"1:39.003",99003
2018,1,"Australian Grand Prix","Pérez","Sergio",30,11,"1:50.355",110355
2018,1,"Australian Grand Prix","Pérez","Sergio",31,11,"2:04.778",124778
2018,1,"Australian Grand Prix","Pérez","Sergio",32,11,"1:32.302",92302
2018,1,"Australian Grand Prix","Pérez","Sergio",33,11,"1:30.192",90192
2018,1,"Australian Grand Prix","Pérez","Sergio",34,11,"1:30.401",90401
2018,1,"Australian Grand Prix","Pérez","Sergio",35,11,"1:29.421",89421
2018,1,"Australian Grand Prix","Pérez","Sergio",36,11,"1:28.718",88718
2018,1,"Australian Grand Prix","Pérez","Sergio",37,11,"1:29.125",89125
2018,1,"Australian Grand Prix","Pérez","Sergio",38,11,"1:28.509",88509
2018,1,"Australian Grand Prix","Pérez","Sergio",39,11,"1:28.353",88353
2018,1,"Australian Grand Prix","Pérez","Sergio",40,11,"1:28.798",88798
2018,1,"Australian Grand Prix","Pérez","Sergio",41,11,"1:28.286",88286
2018,1,"Australian Grand Prix","Pérez","Sergio",42,11,"1:27.998",87998
2018,1,"Australian Grand Prix","Pérez","Sergio",43,11,"1:28.169",88169
2018,1,"Australian Grand Prix","Pérez","Sergio",44,11,"1:28.283",88283
2018,1,"Australian Grand Prix","Pérez","Sergio",45,11,"1:28.439",88439
2018,1,"Australian Grand Prix","Pérez","Sergio",46,11,"1:28.354",88354
2018,1,"Australian Grand Prix","Pérez","Sergio",47,11,"1:28.282",88282
2018,1,"Australian Grand Prix","Pérez","Sergio",48,11,"1:28.026",88026
2018,1,"Australian Grand Prix","Pérez","Sergio",49,11,"1:28.006",88006
2018,1,"Australian Grand Prix","Pérez","Sergio",50,11,"1:28.079",88079
2018,1,"Australian Grand Prix","Pérez","Sergio",51,11,"1:27.633",87633
2018,1,"Australian Grand Prix","Pérez","Sergio",52,11,"1:28.477",88477
2018,1,"Australian Grand Prix","Pérez","Sergio",53,11,"1:28.381",88381
2018,1,"Australian Grand Prix","Pérez","Sergio",54,11,"1:28.093",88093
2018,1,"Australian Grand Prix","Pérez","Sergio",55,11,"1:28.284",88284
2018,1,"Australian Grand Prix","Pérez","Sergio",56,11,"1:28.338",88338
2018,1,"Australian Grand Prix","Pérez","Sergio",57,11,"1:27.850",87850
2018,1,"Australian Grand Prix","Pérez","Sergio",58,11,"1:29.220",89220
2018,1,"Australian Grand Prix","Ricciardo","Daniel",1,8,"1:39.600",99600
2018,1,"Australian Grand Prix","Ricciardo","Daniel",2,8,"1:31.264",91264
2018,1,"Australian Grand Prix","Ricciardo","Daniel",3,8,"1:31.162",91162
2018,1,"Australian Grand Prix","Ricciardo","Daniel",4,8,"1:30.796",90796
2018,1,"Australian Grand Prix","Ricciardo","Daniel",5,7,"1:31.690",91690
2018,1,"Australian Grand Prix","Ricciardo","Daniel",6,7,"1:30.718",90718
2018,1,"Australian Grand Prix","Ricciardo","Daniel",7,7,"1:30.559",90559
2018,1,"Australian Grand Prix","Ricciardo","Daniel",8,7,"1:29.921",89921
2018,1,"Australian Grand Prix","Ricciardo","Daniel",9,7,"1:29.654",89654
2018,1,"Australian Grand Prix","Ricciardo","Daniel",10,6,"1:31.265",91265
2018,1,"Australian Grand Prix","Ricciardo","Daniel",11,6,"1:29.605",89605
2018,1,"Australian Grand Prix","Ricciardo","Daniel",12,6,"1:29.913",89913
2018,1,"Australian Grand Prix","Ricciardo","Daniel",13,6,"1:29.684",89684
2018,1,"Australian Grand Prix","Ricciardo","Daniel",14,6,"1:29.869",89869
2018,1,"Australian Grand Prix","Ricciardo","Daniel",15,6,"1:30.310",90310
2018,1,"Australian Grand Prix","Ricciardo","Daniel",16,6,"1:29.793",89793
2018,1,"Australian Grand Prix","Ricciardo","Daniel",17,6,"1:30.190",90190
2018,1,"Australian Grand Prix","Ricciardo","Daniel",18,6,"1:29.998",89998
2018,1,"Australian Grand Prix","Ricciardo","Daniel",19,6,"1:30.222",90222
2018,1,"Australian Grand Prix","Ricciardo","Daniel",20,6,"1:30.031",90031
2018,1,"Australian Grand Prix","Ricciardo","Daniel",21,6,"1:29.608",89608
2018,1,"Australian Grand Prix","Ricciardo","Daniel",22,5,"1:29.653",89653
2018,1,"Australian Grand Prix","Ricciardo","Daniel",23,5,"1:29.328",89328
2018,1,"Australian Grand Prix","Ricciardo","Daniel",24,4,"1:29.301",89301
2018,1,"Australian Grand Prix","Ricciardo","Daniel",25,4,"1:28.127",88127
2018,1,"Australian Grand Prix","Ricciardo","Daniel",26,4,"2:17.173",137173
2018,1,"Australian Grand Prix","Ricciardo","Daniel",27,4,"2:09.560",129560
2018,1,"Australian Grand Prix","Ricciardo","Daniel",28,4,"2:01.319",121319
2018,1,"Australian Grand Prix","Ricciardo","Daniel",29,4,"1:56.632",116632
2018,1,"Australian Grand Prix","Ricciardo","Daniel",30,4,"1:59.575",119575
2018,1,"Australian Grand Prix","Ricciardo","Daniel",31,4,"2:16.895",136895
2018,1,"Australian Grand Prix","Ricciardo","Daniel",32,4,"1:28.909",88909
2018,1,"Australian Grand Prix","Ricciardo","Daniel",33,4,"1:27.984",87984
2018,1,"Australian Grand Prix","Ricciardo","Daniel",34,4,"1:27.859",87859
2018,1,"Australian Grand Prix","Ricciardo","Daniel",35,4,"1:27.907",87907
2018,1,"Australian Grand Prix","Ricciardo","Daniel",36,4,"1:27.412",87412
2018,1,"Australian Grand Prix","Ricciardo","Daniel",37,4,"1:27.444",87444
2018,1,"Australian Grand Prix","Ricciardo","Daniel",38,4,"1:27.868",87868
2018,1,"Australian Grand Prix","Ricciardo","Daniel",39,4,"1:27.534",87534
2018,1,"Australian Grand Prix","Ricciardo","Daniel",40,4,"1:27.204",87204
2018,1,"Australian Grand Prix","Ricciardo","Daniel",41,4,"1:27.110",87110
2018,1,"Australian Grand Prix","Ricciardo","Daniel",42,4,"1:26.872",86872
2018,1,"Australian Grand Prix","Ricciardo","Daniel",43,4,"1:27.478",87478
2018,1,"Australian Grand Prix","Ricciardo","Daniel",44,4,"1:27.185",87185
2018,1,"Australian Grand Prix","Ricciardo","Daniel",45,4,"1:27.166",87166
2018,1,"Australian Grand Prix","Ricciardo","Daniel",46,4,"1:27.316",87316
2018,1,"Australian Grand Prix","Ricciardo","Daniel",47,4,"1:27.392",87392
2018,1,"Australian Grand Prix","Ricciardo","Daniel",48,4,"1:27.094",87094
2018,1,"Australian Grand Prix","Ricciardo","Daniel",49,4,"1:27.527",87527
2018,1,"Australian Grand Prix","Ricciardo","Daniel",50,4,"1:26.725",86725
2018,1,"Australian Grand Prix","Ricciardo","Daniel",51,4,"1:27.606",87606
2018,1,"Australian Grand Prix","Ricciardo","Daniel",52,4,"1:27.904",87904
2018,1,"Australian Grand Prix","Ricciardo","Daniel",53,4,"1:27.355",87355
2018,1,"Australian Grand Prix","Ricciardo","Daniel",54,4,"1:25.945",85945
2018,1,"Australian Grand Prix","Ricciardo","Daniel",55,4,"1:26.165",86165
2018,1,"Australian Grand Prix","Ricciardo","Daniel",56,4,"1:26.429",86429
2018,1,"Australian Grand Prix","Ricciardo","Daniel",57,4,"1:26.348",86348
2018,1,"Australian Grand Prix","Ricciardo","Daniel",58,4,"1:27.199",87199
2018,1,"Australian Grand Prix","Räikkönen","Kimi",1,2,"1:35.474",95474
2018,1,"Australian Grand Prix","Räikkönen","Kimi",2,2,"1:30.266",90266
2018,1,"Australian Grand Prix","Räikkönen","Kimi",3,2,"1:29.856",89856
2018,1,"Australian Grand Prix","Räikkönen","Kimi",4,2,"1:29.550",89550
2018,1,"Australian Grand Prix","Räikkönen","Kimi",5,2,"1:29.740",89740
2018,1,"Australian Grand Prix","Räikkönen","Kimi",6,2,"1:30.432",90432
2018,1,"Australian Grand Prix","Räikkönen","Kimi",7,2,"1:29.944",89944
2018,1,"Australian Grand Prix","Räikkönen","Kimi",8,2,"1:29.593",89593
2018,1,"Australian Grand Prix","Räikkönen","Kimi",9,2,"1:29.003",89003
2018,1,"Australian Grand Prix","Räikkönen","Kimi",10,2,"1:28.906",88906
2018,1,"Australian Grand Prix","Räikkönen","Kimi",11,2,"1:28.485",88485
2018,1,"Australian Grand Prix","Räikkönen","Kimi",12,2,"1:28.817",88817
2018,1,"Australian Grand Prix","Räikkönen","Kimi",13,2,"1:28.429",88429
2018,1,"Australian Grand Prix","Räikkönen","Kimi",14,2,"1:28.313",88313
2018,1,"Australian Grand Prix","Räikkönen","Kimi",15,2,"1:28.457",88457
2018,1,"Australian Grand Prix","Räikkönen","Kimi",16,2,"1:27.982",87982
2018,1,"Australian Grand Prix","Räikkönen","Kimi",17,2,"1:28.216",88216
2018,1,"Australian Grand Prix","Räikkönen","Kimi",18,3,"1:45.858",105858
2018,1,"Australian Grand Prix","Räikkönen","Kimi",19,3,"1:32.537",92537
2018,1,"Australian Grand Prix","Räikkönen","Kimi",20,3,"1:28.836",88836
2018,1,"Australian Grand Prix","Räikkönen","Kimi",21,3,"1:28.763",88763
2018,1,"Australian Grand Prix","Räikkönen","Kimi",22,3,"1:28.557",88557
2018,1,"Australian Grand Prix","Räikkönen","Kimi",23,3,"1:28.704",88704
2018,1,"Australian Grand Prix","Räikkönen","Kimi",24,3,"1:28.465",88465
2018,1,"Australian Grand Prix","Räikkönen","Kimi",25,3,"1:28.751",88751
2018,1,"Australian Grand Prix","Räikkönen","Kimi",26,3,"1:59.547",119547
2018,1,"Australian Grand Prix","Räikkönen","Kimi",27,3,"2:05.438",125438
2018,1,"Australian Grand Prix","Räikkönen","Kimi",28,3,"2:04.658",124658
2018,1,"Australian Grand Prix","Räikkönen","Kimi",29,3,"2:07.864",127864
2018,1,"Australian Grand Prix","Räikkönen","Kimi",30,3,"2:16.138",136138
2018,1,"Australian Grand Prix","Räikkönen","Kimi",31,3,"2:17.278",137278
